Keyword_Pencarian,AssignmentID
2933595,ade3c391-15e5-41ab-be3f-295a6be8f6dc
ARTIKA LAUTAN JAYA,ade3c391-15e5-41ab-be3f-295a6be8f6dc
JL. KEBON BAWANG VIIINO. 16.FKEBON BAWANGTANJUNG PRIOK,ade3c391-15e5-41ab-be3f-295a6be8f6dc
2932879,dd2265f7-b8f4-4c10-86f9-d9fc54c3e511
GRIYA MIE SEJATI,dd2265f7-b8f4-4c10-86f9-d9fc54c3e511
"MG.DUA SQUARE LT.UG BLOK C/43 A JL. GN.SAHARI RAYA, ANCOL",dd2265f7-b8f4-4c10-86f9-d9fc54c3e511
2931103,83c7b839-7a0e-4cb3-990b-ab23fa6b35a9
NUTRINDO FRESFOOD INTERNASIONAL,83c7b839-7a0e-4cb3-990b-ab23fa6b35a9
BANDENGAN UTARA 81,83c7b839-7a0e-4cb3-990b-ab23fa6b35a9
2930922,772c7498-8709-473e-bb6b-6f4ffa3dc309
BIS FOODS INDONESIA,772c7498-8709-473e-bb6b-6f4ffa3dc309
JALAN PEMADAM KEBAKARAN,772c7498-8709-473e-bb6b-6f4ffa3dc309
2929942,a4e8811f-4dbe-4b81-bfe3-5fd865d5ab60
ABC PRESIDENT INDONESIA,a4e8811f-4dbe-4b81-bfe3-5fd865d5ab60
JL AGUNG PERKASA IX,a4e8811f-4dbe-4b81-bfe3-5fd865d5ab60
2929169,7ecdd332-0c10-452a-ae1b-1e024a5018d4
VIVO MOBILE INDONESIA,7ecdd332-0c10-452a-ae1b-1e024a5018d4
"GOLD COAST OFFICE TOWER LANTAI 5 & 6, PANTAI INDAH KAPUK",7ecdd332-0c10-452a-ae1b-1e024a5018d4
2929110,77439279-b80f-40e0-825a-4d81a7e20ead
DIGITAL VISI DUNIA,7a89190f-9cff-4796-8a14-80c3afb34d87
RUKO BANDENGAN INDAH B-35 JL. BANDENGAN UTARA 80,77439279-b80f-40e0-825a-4d81a7e20ead
2924516,01387f00-3a59-4710-b5b0-ad7df61a0aa2
INTAN ADIMITRA PERKASA,01387f00-3a59-4710-b5b0-ad7df61a0aa2
"PIK AVENUE MALL, LANTAI 6, JALAN PANTAI INDAH BARAT NOMOR 1",01387f00-3a59-4710-b5b0-ad7df61a0aa2
2924457,58b31d83-0f77-432e-91d5-cf3b7833bb1b
WEA INDONESIA BIOFUEL,58b31d83-0f77-432e-91d5-cf3b7833bb1b
JL. PLUIT SELATAN RAYA KOMP.RUKO CBD PLUIT LT.3,58b31d83-0f77-432e-91d5-cf3b7833bb1b
2921071,16efe4f3-4bbc-4cc2-9564-cd86034d6b1a
SELAMAT KURNIA ABADI,16efe4f3-4bbc-4cc2-9564-cd86034d6b1a
"JL.SUKARELA NO.15 F/G, PENJARINGAN",16efe4f3-4bbc-4cc2-9564-cd86034d6b1a
2920880,a090d3b9-1a86-40c2-ab25-37150ab5f170
GRIYA MIESEJATI,a090d3b9-1a86-40c2-ab25-37150ab5f170
"EMPORIUM PLUIT MALL UNIT 2-47, JL. PLUIT SELATAN RAYA RT.022 RW.008, PENJARINGAN",a090d3b9-1a86-40c2-ab25-37150ab5f170
2919827,66f85b3f-3290-4f72-9dc6-39f720089fc6
CENTURY WOOD INDUSTRY,66f85b3f-3290-4f72-9dc6-39f720089fc6
RUKAN PERMATA ANCOL BLOK I NO 7 JL RE MARTADINATA,66f85b3f-3290-4f72-9dc6-39f720089fc6
2917248,405036eb-207f-41c6-87d5-df2bc30a8e13
MULTI SARANA INDOTANI,405036eb-207f-41c6-87d5-df2bc30a8e13
JL SUNTER MAS UTARA,405036eb-207f-41c6-87d5-df2bc30a8e13
2909817,eb94ea25-dc37-4c0e-baa0-576bd8f9a562
SHINETAMA INTERFASHION,eb94ea25-dc37-4c0e-baa0-576bd8f9a562
JL MG.DUA RAYAGRAND BOUTIQUE CENTRE BLOK.D/1 ANCOL,eb94ea25-dc37-4c0e-baa0-576bd8f9a562
2909744,0f9252b1-28eb-4b67-ab7c-7746f8eeb87e
JOEY SASMITA LENCANA,aa8a4f96-e77a-41ce-8df5-9aaf93f8461e
"GEDUNG MAL KELAPA GADING 3 LT.2 NO.39, KELAPA GADING",0f9252b1-28eb-4b67-ab7c-7746f8eeb87e
2909438,43516342-533e-4d5b-93ec-f236342ba610
GINZA CIPTA INDAH,43516342-533e-4d5b-93ec-f236342ba610
"KOMPLEK GRAND BOUTIQUE CENTRE BLOK B/69, JALAN MANGGA DUA RAYA",43516342-533e-4d5b-93ec-f236342ba610
2909345,c80a978f-38b8-4c4a-aae1-ba52338edee0
TATAJADI ADIAYU BUSANA,c80a978f-38b8-4c4a-aae1-ba52338edee0
"JL PANTAI INDAH SELATAN, KOMPLEK PERGUDANGAN SENTRA INDUSTRI TERPADU PIK",c80a978f-38b8-4c4a-aae1-ba52338edee0
2901116,d164ed01-0696-4d47-a631-9a58ea15d3eb
SUTERA INDAH UTAMA,d164ed01-0696-4d47-a631-9a58ea15d3eb
"GRAND BOUTIQUE CENTRE BLOK B NO.1 MG.DUA, ANCOL",d164ed01-0696-4d47-a631-9a58ea15d3eb
2900750,aa28efe0-ba4d-4b3b-8c06-b23c892bc923
HANIN NUSAMULYA,aa28efe0-ba4d-4b3b-8c06-b23c892bc923
"JL.JAWA RAYA BLOK C 17 KBN CILINCING, SUKAPURA",aa28efe0-ba4d-4b3b-8c06-b23c892bc923
2900653,179f605f-a2f5-454c-9170-1d67963e2123
"MALL MANGGA DUA SQUARE LT. GF BLOK B NO. 9-10, JL. GUNUNG SAHARI RAYA NO. 1",179f605f-a2f5-454c-9170-1d67963e2123
2899296,c3f89084-85be-4dc0-b9d3-3fe322c991bd
WESTAPUSAKA KUSUMA,c3f89084-85be-4dc0-b9d3-3fe322c991bd
KAWASAN CBD PLUIT BLOK A 26-28 JL. PLUIT RAYA SELATAN,c3f89084-85be-4dc0-b9d3-3fe322c991bd
2899137,befc2cb2-1b63-4783-a636-b2a01b0c711b
"JL AGUNG UTAMA RAYA BLOK A, SUNTER AGUNG",befc2cb2-1b63-4783-a636-b2a01b0c711b
2896732,aa8a4f96-e77a-41ce-8df5-9aaf93f8461e
GEDUNG MALL OF INDONESIA LANTAI 1,aa8a4f96-e77a-41ce-8df5-9aaf93f8461e
2894971,7828e2db-fd67-4561-95d0-c4602023bfa2
BELLS FURNITURE INDAH,7828e2db-fd67-4561-95d0-c4602023bfa2
JL JEMBATAN III NO 36 AA,7828e2db-fd67-4561-95d0-c4602023bfa2
2890837,a4a9c27b-a886-4d59-abbe-2f49d4ac4ec9
PAN RAMA VISTA GARMENT INDUSTRIES,a4a9c27b-a886-4d59-abbe-2f49d4ac4ec9
"JL BISMA RAYA, SUNTER AGUNG",a4a9c27b-a886-4d59-abbe-2f49d4ac4ec9
2888648,c743bc3a-f5ae-418e-819d-fcb4492f1f71
WINNERS INTERNATIONAL,c743bc3a-f5ae-418e-819d-fcb4492f1f71
JAWA 6 BLOK C-10 KBN RT. 002 RW. 003,c743bc3a-f5ae-418e-819d-fcb4492f1f71
2884152,cfdc90ea-b52d-44fc-bd5d-716d95736eaf
"DAMAI MAKMUR INDONESIA,PT",cfdc90ea-b52d-44fc-bd5d-716d95736eaf
RUKO PERMATA KOTA BLOK J NO.23.JL.P.TUBAGUS ANGKE NO.170 14450,cfdc90ea-b52d-44fc-bd5d-716d95736eaf
2881860,2d403fe2-43f2-4802-bf3b-4f3eafcc02bd
SUKSES JAYA CEMERLANG,2d403fe2-43f2-4802-bf3b-4f3eafcc02bd
JALAN RAYA BEKASI KM 20,2d403fe2-43f2-4802-bf3b-4f3eafcc02bd
2879927,5058938c-784a-4c6b-bbb2-c376b17d03cd
CINEMAXX GLOBAL PASIFIK,3fdb087a-0ec5-4e5f-ad45-eaf8ffb8b6ef
"KAWASAN PLUIT VILLAGE LT. 4 NO. 50A, 52,53,55, JL PLUIT INDAH RAYA",5058938c-784a-4c6b-bbb2-c376b17d03cd
2878567,74097173-c669-43f9-986b-aff8454bdd0e
LIMA KAWAN ABADI,74097173-c669-43f9-986b-aff8454bdd0e
JL. SATRIA I NO. 34,74097173-c669-43f9-986b-aff8454bdd0e
2877257,9f0a22f6-c51d-4d48-9840-913e12650431
ADVANCED AGRI INDONESIA,9f0a22f6-c51d-4d48-9840-913e12650431
JALAN PLUIT SELATAN RAYA NOMOR 106,9f0a22f6-c51d-4d48-9840-913e12650431
2876669,e244fa08-9c09-4ce0-bf09-0a20f756c8d4
SANLUFFA NATURAL ABADI,e244fa08-9c09-4ce0-bf09-0a20f756c8d4
"GEDUNG MITRAMAS LANTAI 6, JALAN SUNTER PERMAI RAYA BLOK A1 NOMOR 1-4",e244fa08-9c09-4ce0-bf09-0a20f756c8d4
2876402,f13ef226-180c-4349-8602-1ddf05507936
SUBAGA KARYA UTARA,f13ef226-180c-4349-8602-1ddf05507936
JL. RUMAH SAKIT ANCOL NO.99B,f13ef226-180c-4349-8602-1ddf05507936
2873192,65f4dbfc-6f4c-449c-9ed0-2d848f72688a
ADIGUNA METALINDO ABADI,65f4dbfc-6f4c-449c-9ed0-2d848f72688a
JL PANTAI INDAH KAPUK BOULEVARD KAV.SSB/E GRAHA INDOCHEM LT 8,65f4dbfc-6f4c-449c-9ed0-2d848f72688a
2863394,c23f2db4-766a-431f-bf84-d59f71fba9a7
CHIPSTONE TECHNOLOGIES INDONESIA,c23f2db4-766a-431f-bf84-d59f71fba9a7
JL KATAMARAN INDAH XII NO. 16 LT. III PIK,c23f2db4-766a-431f-bf84-d59f71fba9a7
2861525,01986423-f2d9-4a9a-b95c-2b0abb9ab8c8
PUNCAK MENARA HIJAU MAS,01986423-f2d9-4a9a-b95c-2b0abb9ab8c8
PERTOKOAN GRIYA INTI SENTOSA BLOK M/3,01986423-f2d9-4a9a-b95c-2b0abb9ab8c8
2859355,f3f84963-632b-4bf1-b222-0f636a255cd8
SINERGI INTI PLASTINDO Tbk,f3f84963-632b-4bf1-b222-0f636a255cd8
KOMPLEK KAPUK LESTARI B1 F-12 RT 002 RW 003,f3f84963-632b-4bf1-b222-0f636a255cd8
2858493,9f455471-27bb-4abb-92ff-6ec68dcb556b
USAHA ENGINEERING SERVICE,9f455471-27bb-4abb-92ff-6ec68dcb556b
JL. AGUNG TIMUR  IV  KAV.49,9f455471-27bb-4abb-92ff-6ec68dcb556b
2856412,019cc0dc-e8d4-4e5d-be49-b77194cc4c65
BAHARI PRIMA MAKMUR,019cc0dc-e8d4-4e5d-be49-b77194cc4c65
JALAN DERMAGA MUARA ANGKE BLOK D NOMOR 5,019cc0dc-e8d4-4e5d-be49-b77194cc4c65
2854079,7e22bc6c-b4b1-4ed4-874b-954e5e3b542c
TUNAS HARPINDO,7e22bc6c-b4b1-4ed4-874b-954e5e3b542c
"JL.JEMBATAN TIGA NO.38 RT.014/, PENJARINGAN",7e22bc6c-b4b1-4ed4-874b-954e5e3b542c
2846823,1ef565c9-3195-4a4a-9dd3-33a64d4aa98d
PT. FORISA NUSAPERSADA,1ef565c9-3195-4a4a-9dd3-33a64d4aa98d
"Jl. Pegangsaan Dua No.12 3 19 3, RT.3/RW.19, Pegangsaan Dua, Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14250",1ef565c9-3195-4a4a-9dd3-33a64d4aa98d
2846760,7a89190f-9cff-4796-8a14-80c3afb34d87
JL GUNUNG SAHARI RAYA MASPION PLAZA LANTAI 6,7a89190f-9cff-4796-8a14-80c3afb34d87
2844537,54f345f5-2a22-4c00-8c01-bed2065fb9a4
KHAYALAN KITA BERSAMA,54f345f5-2a22-4c00-8c01-bed2065fb9a4
PLUIT SELATAN I,54f345f5-2a22-4c00-8c01-bed2065fb9a4
2841023,79f15ca8-14fa-4c99-b7e7-9beeb48e8dc4
ROTARY TEKNIK INDONESIA,79f15ca8-14fa-4c99-b7e7-9beeb48e8dc4
JL ROROTAN IV,79f15ca8-14fa-4c99-b7e7-9beeb48e8dc4
2838472,ab201563-3012-43d4-9ed5-646bd37a3df4
DUTA LAUTAN INDAH,ab201563-3012-43d4-9ed5-646bd37a3df4
"JL.MUARA BARU UJUNG TPT.29 DER.TIMUR PERUM.PPSJ, PENJARINGAN",ab201563-3012-43d4-9ed5-646bd37a3df4
2837667,ab8f1ece-7687-4a85-a69d-7cd77b6ce6ad
LAUTAN NIAGA JAYA,ab8f1ece-7687-4a85-a69d-7cd77b6ce6ad
"JL.MUARA BARU UJUNG RUANG PROSES BARU NO.3, PENJARINGAN",ab8f1ece-7687-4a85-a69d-7cd77b6ce6ad
2836570,93343f85-a6f0-42e8-877b-b2951e5435be
INDO PUTERI SEJAHTERA,93343f85-a6f0-42e8-877b-b2951e5435be
JL.PLUIT TIMUR RAYA NO.36A-B BLOK M KAVLING NO. 24,93343f85-a6f0-42e8-877b-b2951e5435be
2821948,b4193859-131f-4bb9-bf09-1e370abf99b6
HANKUK COLOR INDUSTRI,b4193859-131f-4bb9-bf09-1e370abf99b6
"SUMATERA BLOK D.17 B2 KBN, CAKUNG -CILINCING RT. 003 RW. 002",b4193859-131f-4bb9-bf09-1e370abf99b6
2814328,a8a36dde-4a81-422c-a10f-ac61434b1ab5
GAJAH MAJU JAYA,a8a36dde-4a81-422c-a10f-ac61434b1ab5
JL JEMBATAN DUA (GG.JANGKUNG) NO.11.FF&GG,a8a36dde-4a81-422c-a10f-ac61434b1ab5
2813424,fd578290-5a7e-49ab-bd45-51651a3f8aad
NATURAL SEAFOOD RESOURCES INDONESIA,fd578290-5a7e-49ab-bd45-51651a3f8aad
THE SUITES TOWER LANTAI 1901 SUITE JL. BOULEVARD PANTAI INDAH KAPUK,fd578290-5a7e-49ab-bd45-51651a3f8aad
2812297,bc9bc741-c21a-47c3-a0be-45e42be153f8
MST SEAFOOD INDONESIA,bc9bc741-c21a-47c3-a0be-45e42be153f8
APARTEMEN THE MANSION AT DUKUH GOLF KEMAYORAN TOWER FONTANA LANTAI 52,bc9bc741-c21a-47c3-a0be-45e42be153f8
2807679,0c68cea4-28c8-410b-bb0f-8c3924d87aec
GIO BABY INDONESIA,0c68cea4-28c8-410b-bb0f-8c3924d87aec
"JL. MINDI BLOK O, NOMOR 15",0c68cea4-28c8-410b-bb0f-8c3924d87aec
2806747,c312a0f1-44a2-43f9-821a-3335d987056b
WARNA INDAH SAMATEX,c312a0f1-44a2-43f9-821a-3335d987056b
JL. SUNTER MAS UTARA G II/27 RT.016 RW.008 SUNTER JAYA,c312a0f1-44a2-43f9-821a-3335d987056b
2803767,01d68527-bc56-4dca-b2a5-5058abc221f0
CAHAYA INOVASI PERSADA,01d68527-bc56-4dca-b2a5-5058abc221f0
"THE KENSINGTON OFFICE TOWER LANTAI 10 UNIT E, F1, F2JL. BOULEVARD RAYA NO.1",01d68527-bc56-4dca-b2a5-5058abc221f0
2799437,3fdb087a-0ec5-4e5f-ad45-eaf8ffb8b6ef
"MALL MANGGA DUA SQUARE, JL GUNUNG SAHARI RAYA LT 3",3fdb087a-0ec5-4e5f-ad45-eaf8ffb8b6ef
2791195,af368357-6886-479c-9471-db9db36a85ed
SUCON INDONESIA,af368357-6886-479c-9471-db9db36a85ed
"JL MANGGA DUA RAYA, RUKO TEKSTIL ANCOL",af368357-6886-479c-9471-db9db36a85ed
2789650,b110ae02-b5d2-4df3-9c20-7ad3fdd04ce6
HONGRUIGLOBALKONSTRUKSIINDONESIA,b110ae02-b5d2-4df3-9c20-7ad3fdd04ce6
JALAN PANTAI INDAH BARAT KOMPLEK RUKO TOHO BLOK H 01,b110ae02-b5d2-4df3-9c20-7ad3fdd04ce6
2785317,4fe21221-6807-422d-8014-a09da2db1f44
PARVI INDAH PERSADA,4fe21221-6807-422d-8014-a09da2db1f44
JL KEBON BAWANG I,4fe21221-6807-422d-8014-a09da2db1f44
2489085,869af469-e9af-447b-8eb1-eb989e950287
FAR EAST CONMIX INDONESIA,869af469-e9af-447b-8eb1-eb989e950287
JL BANDENGAN SELATAN,869af469-e9af-447b-8eb1-eb989e950287
2487490,81975040-dfeb-4ad5-bbfa-02bd53d28fca
REINHEIT MANUEL INDONESIA,81975040-dfeb-4ad5-bbfa-02bd53d28fca
"PERKANTORAN PURI DELTAMAS BLOK I NOMOR 39, JALAN BANDENGAN SELATAN NOMOR 43",81975040-dfeb-4ad5-bbfa-02bd53d28fca
98059522,927439d8-5ea4-45c7-8940-945481fff90c
"GEMILANG MATAHARI, PT",927439d8-5ea4-45c7-8940-945481fff90c
JL. KAMAL MUARA III/28,927439d8-5ea4-45c7-8940-945481fff90c
97747032,731c81e2-0a53-41d6-a442-5ef6d3a0ef12
HOME MADE BAKERY,731c81e2-0a53-41d6-a442-5ef6d3a0ef12
BLOK LB24 NO.14 PELEPAH INDAH RAYA,731c81e2-0a53-41d6-a442-5ef6d3a0ef12
97746781,375f8a3c-9e40-471d-a785-5de254614004
PABRIK ROTI (ACE),375f8a3c-9e40-471d-a785-5de254614004
JL. JATI 9 NO 6,375f8a3c-9e40-471d-a785-5de254614004
97746647,58fccaa9-6636-409e-aa6d-9d3a417ed7b5
"SUMBER INDAH, pt",58fccaa9-6636-409e-aa6d-9d3a417ed7b5
JL. HIDUP BARU RAYA NO. 49,58fccaa9-6636-409e-aa6d-9d3a417ed7b5
97745330,0aa3eba7-076c-4303-b4f7-48e19ebe8583
KERANG HIJAU (RAMINA),0aa3eba7-076c-4303-b4f7-48e19ebe8583
JL. KALIBARU NO 37 GG VII,0aa3eba7-076c-4303-b4f7-48e19ebe8583
97745151,c123ad86-c272-498f-80ce-ecacf78ce476
KERANG HIJAU (SUNARJO),c123ad86-c272-498f-80ce-ecacf78ce476
JL. KALI BARU TIMUR RT 12/01,c123ad86-c272-498f-80ce-ecacf78ce476
97745039,261b9164-56d0-4001-9c6a-9610a6283443
KONVEKSI HARTONO,261b9164-56d0-4001-9c6a-9610a6283443
JL. MUNCANG NO.99 14270,261b9164-56d0-4001-9c6a-9610a6283443
97740970,6ae0697a-5222-4db2-b1f1-8547e068b48d
JARUM KENCANA PRINTING,6ae0697a-5222-4db2-b1f1-8547e068b48d
"2, Jl. Arwana Raya No.26A, RT.7/RW.5, Pejagalan, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",6ae0697a-5222-4db2-b1f1-8547e068b48d
97739285,a439e9e9-9678-4a8a-a1de-65dd01c7e360
"SURYA JAYA, CV (KERUPUK BANGKA)",a439e9e9-9678-4a8a-a1de-65dd01c7e360
JL. BENTENGAN TIMUR NO. 48A,a439e9e9-9678-4a8a-a1de-65dd01c7e360
95960224,970d899c-7e99-4809-b296-76b4b318a81a
"MAHERA, CV",970d899c-7e99-4809-b296-76b4b318a81a
JL. PLUMBANG SEMPER NO.18,970d899c-7e99-4809-b296-76b4b318a81a
95926038,69b45796-cd90-47cb-93d0-e7246c167e4a
KERUPUK <DOA IBU>,69b45796-cd90-47cb-93d0-e7246c167e4a
JL. TAMBUN RENGAS/ROROTAN IX RT 006/07,69b45796-cd90-47cb-93d0-e7246c167e4a
95839196,e0dfc06b-6c90-4be5-82d3-8a165823ede9
NURYANTI PANE KONFEKSI,e0dfc06b-6c90-4be5-82d3-8a165823ede9
JL. GADING GRIYA LESTARI BLOK E3 NO.14,e0dfc06b-6c90-4be5-82d3-8a165823ede9
95824973,5f2f7e1b-7db9-4792-82b8-43aa76d535ff
ROTI ANUGRAH,5f2f7e1b-7db9-4792-82b8-43aa76d535ff
JL. TPI 2 BLOK I NO. 20,5f2f7e1b-7db9-4792-82b8-43aa76d535ff
6199473,9290d406-8bea-464d-8be3-4738883704b8
"GLOBAL SUKSES JAYA, PT",9290d406-8bea-464d-8be3-4738883704b8
JL. KAPUK KAMAL RAYA RUKAN PESONA INDAH BLOK A 11-12,9290d406-8bea-464d-8be3-4738883704b8
6198856,693407a4-1259-413e-ac44-b65ccd690c85
SARANA KENTJANA INDO,693407a4-1259-413e-ac44-b65ccd690c85
"JL. SMPN 122 UJUNG KANAN, PERGUDANGAN 89E",693407a4-1259-413e-ac44-b65ccd690c85
311412600,dc9cec35-d5a0-45c5-8b90-cbdbc4e194c1
98054950,dc9cec35-d5a0-45c5-8b90-cbdbc4e194c1
DOO SEUNG GLOBAL,dc9cec35-d5a0-45c5-8b90-cbdbc4e194c1
jln.madura 8 no.07 blok D,dc9cec35-d5a0-45c5-8b90-cbdbc4e194c1
311412912,c72dfe53-436f-458d-8c48-46dba066d7f4
95880974,c72dfe53-436f-458d-8c48-46dba066d7f4
DONG A. DECAL,c72dfe53-436f-458d-8c48-46dba066d7f4
jln.irian blok E no 9A+B,c72dfe53-436f-458d-8c48-46dba066d7f4
95838506,d13680f6-3d09-4656-afb1-f5cdfb560d8d
PT. SURYA MAKMUR AGUNG LESTARI,d13680f6-3d09-4656-afb1-f5cdfb560d8d
7477894,0f219969-2c1c-4783-8c4d-a93e1f46e2bc
VIS MATERI BARU,0f219969-2c1c-4783-8c4d-a93e1f46e2bc
Jl lombok 1 A36 KBN cakung,0f219969-2c1c-4783-8c4d-a93e1f46e2bc
7477850,7ed37589-16d4-44f9-9b4e-0e1e14fa8a89
PT. MESITECHMITRA PURNABANGUN/ (D/H SDR. SUSIWATI WIJAYA,7ed37589-16d4-44f9-9b4e-0e1e14fa8a89
312710004,afd8412b-c698-4f5f-bb86-825f8004be32
7477849,afd8412b-c698-4f5f-bb86-825f8004be32
PT. MECOSUPRIN GRAFIA (D/H PT. CLASIC PRIMA CARPET),afd8412b-c698-4f5f-bb86-825f8004be32
Jl bandung no 13,afd8412b-c698-4f5f-bb86-825f8004be32
7477836,591499d3-098b-455b-b375-72679aecb48b
PT. HARGAS INDUSTRIES INDONESIA. (DIALIHKAN KE PT. BINA KARYA PRIMA),591499d3-098b-455b-b375-72679aecb48b
7477792,6e7f6279-f137-4829-b878-ec6955f87b2b
HUXCROSS XULONG,6e7f6279-f137-4829-b878-ec6955f87b2b
Jl Irian raya blok E no 24,6e7f6279-f137-4829-b878-ec6955f87b2b
7280269,2b0c494a-36c6-4cc4-8505-dc112c90dd96
PT SANGGRAHA PINTAR LOGISTIK,2b0c494a-36c6-4cc4-8505-dc112c90dd96
312020204,ecfac7d4-7183-462a-b823-5fc43099def8
7280261,ecfac7d4-7183-462a-b823-5fc43099def8
DUA KUDA INDONESIA,ecfac7d4-7183-462a-b823-5fc43099def8
Jl Madiun blok C02,ecfac7d4-7183-462a-b823-5fc43099def8
311412775,dc945b5f-f4d4-4588-8369-b93c11f31343
7279653,dc945b5f-f4d4-4588-8369-b93c11f31343
GOLDEN GARMENT INDONESIA,dc945b5f-f4d4-4588-8369-b93c11f31343
jl.bangka blok D 26,dc945b5f-f4d4-4588-8369-b93c11f31343
311410053,cb5637cd-5d87-4546-b0e3-2fc9e81212a3
7279649,cb5637cd-5d87-4546-b0e3-2fc9e81212a3
AMOS INDAH INDONESIA,cb5637cd-5d87-4546-b0e3-2fc9e81212a3
jl.jawa Ix blok C 13,cb5637cd-5d87-4546-b0e3-2fc9e81212a3
311412760,7c35d4a5-06b3-49f6-8d66-10725c378522
7279645,7c35d4a5-06b3-49f6-8d66-10725c378522
DRAGON FOREVER,7c35d4a5-06b3-49f6-8d66-10725c378522
"JL. BELITUNG BLOK D35-36 & D44, JL. MADURA BLOK D10 KBN CAKUNG CILINCING, JAKARTA UTARA 14140",7c35d4a5-06b3-49f6-8d66-10725c378522
311040105,1d277d84-81d5-4828-8633-f4b17302d93b
7279642,1d277d84-81d5-4828-8633-f4b17302d93b
SINO ZONE INDUSTRY INDONESIA,1d277d84-81d5-4828-8633-f4b17302d93b
Kawasan Berikat Nusantara Cakung,1d277d84-81d5-4828-8633-f4b17302d93b
313100004,b138f5da-b614-4966-8edb-d5cf7a0063e3
7279640,b138f5da-b614-4966-8edb-d5cf7a0063e3
INTERNATIONAL FURNITURE IND.,b138f5da-b614-4966-8edb-d5cf7a0063e3
Jl. Irian Rata Blok E23,b138f5da-b614-4966-8edb-d5cf7a0063e3
7279639,77b16a7f-3957-4fb8-ba33-fbcfc9de8d69
DAHU FURNITURE INDONESIA,77b16a7f-3957-4fb8-ba33-fbcfc9de8d69
jln.madura kbn cakung,77b16a7f-3957-4fb8-ba33-fbcfc9de8d69
312220009,762cc256-62bc-43a2-8f21-d9111e831b3f
7279637,762cc256-62bc-43a2-8f21-d9111e831b3f
PLASTI FORM INDONESIA,762cc256-62bc-43a2-8f21-d9111e831b3f
Jl. Kalimantan Blok D 01 B KBN Cakung,762cc256-62bc-43a2-8f21-d9111e831b3f
312390212,8af5e824-db16-4457-ab85-753808dc3f0c
7279635,8af5e824-db16-4457-ab85-753808dc3f0c
ROMA STONE INDONESIA,8af5e824-db16-4457-ab85-753808dc3f0c
"JL IRIAN BLOK E-10, SUKAPURA, KEC. CILINCING, JAKARTA UTARA",8af5e824-db16-4457-ab85-753808dc3f0c
312220017,a3a9094a-def6-4107-8657-24e41e79748f
7279634,a3a9094a-def6-4107-8657-24e41e79748f
DAIJO INDUSTRIAL,a3a9094a-def6-4107-8657-24e41e79748f
"KBN CAKUNG, JL. IRIAN E.21",a3a9094a-def6-4107-8657-24e41e79748f
311412927,bc6dad6f-c340-4c24-8196-937009c91265
6202457,bc6dad6f-c340-4c24-8196-937009c91265
ASIAN COLLECTION GARMENT,bc6dad6f-c340-4c24-8196-937009c91265
Jl. Belitung blok D 37A,bc6dad6f-c340-4c24-8196-937009c91265
312220023,8bcd8734-d4e4-44a7-8b41-b3d2b49bee60
48530,8bcd8734-d4e4-44a7-8b41-b3d2b49bee60
KH INTERNATIONAL,8bcd8734-d4e4-44a7-8b41-b3d2b49bee60
jl.lombok blok A 32B,8bcd8734-d4e4-44a7-8b41-b3d2b49bee60
312220013,b757a025-c54d-49f2-aae3-de5dfa049364
48521,b757a025-c54d-49f2-aae3-de5dfa049364
KANG INTERNATIONAL,b757a025-c54d-49f2-aae3-de5dfa049364
jln.lombok blok A32,b757a025-c54d-49f2-aae3-de5dfa049364
311410003,8d470026-a261-44d9-827f-c62c02d96a65
47814,8d470026-a261-44d9-827f-c62c02d96a65
KAHO INDAH CITRA GARMENT,8d470026-a261-44d9-827f-c62c02d96a65
jl.bali blok D no 16 kbn cakung,8d470026-a261-44d9-827f-c62c02d96a65
313100335,a93e2d0f-af0a-4a3d-b494-b019276ed32c
4561263,a93e2d0f-af0a-4a3d-b494-b019276ed32c
SEMESTA SUKSES MAKMUR INDUSTRI,a93e2d0f-af0a-4a3d-b494-b019276ed32c
Jl. Madura RT. 2 RW.1 SUKAPURA CILINCING,a93e2d0f-af0a-4a3d-b494-b019276ed32c
311430002,c1c1ca09-7636-442b-b6b3-db1be67ba92c
4512006,c1c1ca09-7636-442b-b6b3-db1be67ba92c
INDOSOX MILLS,c1c1ca09-7636-442b-b6b3-db1be67ba92c
KBN CAKUNG BLOK C -11,c1c1ca09-7636-442b-b6b3-db1be67ba92c
312220011,44bae269-db80-4d5e-a853-91cdd97494bc
4125628,44bae269-db80-4d5e-a853-91cdd97494bc
DONG JUNG INDONESIA,44bae269-db80-4d5e-a853-91cdd97494bc
"KBN Cakung, Jl. SUMATERA BLOK E.01",44bae269-db80-4d5e-a853-91cdd97494bc
3941704,be117ad4-87fe-456d-b2b4-07ad6c84744f
PT QUAD KONTENA LOGISTIK,be117ad4-87fe-456d-b2b4-07ad6c84744f
311390425,f5de441e-1bbe-400f-af7a-454d5da94f8a
3862340,f5de441e-1bbe-400f-af7a-454d5da94f8a
GLOBAL TRIM CREATOR,f5de441e-1bbe-400f-af7a-454d5da94f8a
Jl. Madura blok D 14 A,f5de441e-1bbe-400f-af7a-454d5da94f8a
311412778,059e4bdd-2a3f-4b5e-93c6-8798fcac72e7
3776503,059e4bdd-2a3f-4b5e-93c6-8798fcac72e7
